"Altersgruppe";"männlich";"weiblich";"unbekannt";"Gesamt"
"0-9";680;634;1;1315
"'10-19";1352;1530;1;2883
"20-29";3710;3670;2;7382
"30-39";3265;3220;5;6490
"40-49";3193;3889;0;7082
"50-59";4321;4879;1;9201
"60-69";2555;2202;0;4757
"70-79";2074;1991;1;4066
"80-89";1528;2464;0;3992
"90-99";248;810;1;1059
"100+";0;14;0;14
"Unbekannt";5;3;0;8
"Gesamt";22931;25306;12;48249
