"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3471;11;78;0;134655;2577,7;37;27,48
"LK Altötting";3830;13;156;1;111516;3434,48;83;74,43
"LK Amberg-Sulzbach";2904;16;110;0;103049;2818,08;89;86,37
"LK Ansbach";4795;12;125;0;184591;2597,63;105;56,88
"LK Aschaffenburg";5678;12;179;0;174200;3259,47;85;48,79
"LK Augsburg";7551;6;164;0;253468;2979,07;102;40,24
"LK Bad Kissingen";2245;4;81;0;103235;2174,65;27;26,15
"LK Bad Tölz-Wolfratshausen";3474;0;57;0;127917;2715,82;33;25,8
"LK Bamberg";3668;0;110;0;147163;2492,47;103;69,99
"LK Bayreuth";3294;22;127;0;103664;3177,57;114;109,97
"LK Berchtesgadener Land";4257;13;90;0;105929;4018,73;87;82,13
"LK Cham";3740;36;114;0;127998;2921,92;137;107,03
"LK Coburg";3270;2;139;0;86747;3769,58;46;53,03
"LK Dachau";5711;19;125;0;154899;3686,92;63;40,67
"LK Deggendorf";4281;7;120;1;119478;3583,09;86;71,98
"LK Dillingen a.d.Donau";2515;4;95;0;96562;2604,54;20;20,71
"LK Dingolfing-Landau";3235;7;72;0;96683;3345,99;60;62,06
"LK Donau-Ries";3598;4;136;0;133783;2689,43;22;16,44
"LK Ebersberg";4686;11;161;0;143649;3262,12;59;41,07
"LK Eichstätt";3339;9;68;0;132881;2512,77;45;33,86
"LK Erding";4961;0;88;0;138182;3590,19;39;28,22
"LK Erlangen-Höchstadt";3551;5;111;1;137262;2587,02;48;34,97
"LK Forchheim";3287;5;95;0;116203;2828,67;62;53,35
"LK Freising";5623;7;107;0;180007;3123,77;91;50,55
"LK Freyung-Grafenau";3446;10;97;0;78362;4397,54;69;88,05
"LK Fürstenfeldbruck";6945;31;119;0;219311;3166,74;83;37,85
"LK Fürth";3693;14;174;-1;117853;3133,56;84;71,28
"LK Garmisch-Partenkirchen";2490;8;77;0;88424;2815,98;36;40,71
"LK Günzburg";4306;5;92;0;127027;3389,83;29;22,83
"LK Haßberge";2406;2;68;0;84384;2851,25;36;42,66
"LK Hof";3803;27;106;0;94801;4011,56;213;224,68
"LK Kelheim";3162;3;82;0;123058;2569,52;41;33,32
"LK Kitzingen";2153;3;74;0;91155;2361,91;47;51,56
"LK Kronach";2181;5;57;0;66743;3267,76;50;74,91
"LK Kulmbach";2224;23;92;1;71566;3107,62;121;169,07
"LK Landsberg a.Lech";2943;2;46;0;120302;2446,34;57;47,38
"LK Landshut";5024;6;147;0;159895;3142,06;56;35,02
"LK Lichtenfels";2138;3;56;0;66776;3201,75;17;25,46
"LK Lindau";2290;0;56;0;81981;2793,33;50;60,99
"LK Main-Spessart";3153;5;184;0;126158;2499,25;43;34,08
"LK Miesbach";3112;7;57;0;100010;3111,69;41;41
"LK Miltenberg";4160;11;108;0;128743;3231,24;61;47,38
"LK Mühldorf a.Inn";4505;16;122;0;115872;3887,91;100;86,3
"LK München";11091;33;235;0;350473;3164,58;144;41,09
"LK Neu-Ulm";4793;12;102;0;175204;2735,67;78;44,52
"LK Neuburg-Schrobenhausen";2689;4;62;0;97303;2763,53;26;26,72
"LK Neumarkt i.d.OPf.";4048;9;107;0;134573;3008,03;101;75,05
"LK Neustadt a.d.Aisch-Bad Windsheim";2624;17;64;0;101014;2597,66;63;62,37
"LK Neustadt a.d.Waldnaab";3880;40;139;0;94450;4107,99;168;177,87
"LK Nürnberger Land";4797;10;152;0;170792;2808,68;99;57,97
"LK Oberallgäu";3668;9;56;0;156008;2351,16;69;44,23
"LK Ostallgäu";3836;5;103;1;141182;2717,06;38;26,92
"LK Passau";9810;40;299;5;192656;5091,98;224;116,27
"LK Pfaffenhofen a.d.Ilm";3757;9;146;0;128227;2929,96;51;39,77
"LK Regen";4162;2;151;1;77410;5376,57;57;73,63
"LK Regensburg";4933;16;139;0;194070;2541,87;113;58,23
"LK Rhön-Grabfeld";2097;10;65;0;79635;2633,26;42;52,74
"LK Rosenheim";10445;22;418;0;261330;3996,86;154;58,93
"LK Roth";3922;7;150;0;126749;3094,3;56;44,18
"LK Rottal-Inn";5151;9;144;0;121502;4239,44;115;94,65
"LK Schwandorf";4716;19;111;0;147872;3189,24;147;99,41
"LK Schweinfurt";3304;8;110;0;115445;2861,97;28;24,25
"LK Starnberg";3674;9;89;0;136667;2688,29;59;43,17
"LK Straubing-Bogen";3383;6;116;0;101120;3345,53;55;54,39
"LK Tirschenreuth";4148;35;213;0;72046;5757,43;258;358,1
"LK Traunstein";7383;21;190;0;177319;4163,68;154;86,85
"LK Unterallgäu";4040;5;114;0;145341;2779,67;58;39,91
"LK Weilheim-Schongau";3193;0;51;0;135478;2356,84;49;36,17
"LK Weißenburg-Gunzenhausen";2601;3;101;0;94734;2745,58;44;46,45
"LK Wunsiedel i.Fichtelgebirge";3476;28;155;1;72655;4784,25;235;323,45
"LK Würzburg";2977;4;55;0;162302;1834,23;52;32,04
"SK Amberg";904;4;12;0;42207;2141,82;33;78,19
"SK Ansbach";1242;1;38;0;41798;2971,43;11;26,32
"SK Aschaffenburg";2161;7;90;0;71002;3043,58;30;42,25
"SK Augsburg";11923;5;322;0;296582;4020,14;181;61,03
"SK Bamberg";2076;0;92;0;77373;2683,11;48;62,04
"SK Bayreuth";2234;10;86;0;74783;2987,31;72;96,28
"SK Coburg";1595;1;86;0;41072;3883,42;29;70,61
"SK Erlangen";2770;10;81;0;112528;2461,61;43;38,21
"SK Fürth";4791;12;178;2;128497;3728,49;95;73,93
"SK Hof";2182;15;67;0;45825;4761,59;97;211,67
"SK Ingolstadt";4054;6;90;0;137392;2950,68;18;13,1
"SK Kaufbeuren";1460;1;47;0;44398;3288,44;15;33,79
"SK Kempten";1556;4;33;0;69151;2250,15;21;30,37
"SK Landshut";2663;5;92;0;73411;3627,52;32;43,59
"SK Memmingen";1211;1;17;0;44100;2746,03;23;52,15
"SK München";53316;65;1063;1;1484226;3592,18;477;32,14
"SK Nürnberg";23233;101;741;0;518370;4481,93;481;92,79
"SK Passau";2667;7;103;0;52803;5050,85;57;107,95
"SK Regensburg";4203;13;61;0;153094;2745,37;42;27,43
"SK Rosenheim";2839;8;52;0;63551;4467,28;28;44,06
"SK Schwabach";1556;8;100;0;40981;3796,88;30;73,2
"SK Schweinfurt";1506;1;57;0;53426;2818,85;6;11,23
"SK Straubing";1509;2;75;0;47791;3157,5;13;27,2
"SK Weiden i.d.OPf.";2004;12;67;0;42743;4688,49;106;247,99
"SK Würzburg";2941;6;95;0;127934;2298,84;57;44,55
